"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","genes","change"
"RABGAP1L",4890.05865529824,-0.387480547890037,0.147674234191283,-2.62388730174915,0.00869325446333599,0.0275048870725221,"RABGAP1L","Stable"
"ERBB3",17605.5985989496,-0.387505871856708,0.337057684390821,-1.14967226620887,0.250278881260661,0.384858405139084,"ERBB3","Stable"
"ECSCR",63.5157339841409,-0.387736772426859,0.301376420338057,-1.28655311517713,0.198250094287127,0.324432005282072,"ECSCR","Stable"
"NEK9",4853.39670158981,-0.387969031407759,0.150427879853139,-2.5791032339652,0.0099057178871008,0.0305992736093619,"NEK9","Stable"
"KDM4B",4023.12185125737,-0.387988259791822,0.15682762264559,-2.47397909403131,0.0133617515479174,0.0392628598286876,"KDM4B","Stable"
"MOB2",1697.45842772346,-0.388141969688051,0.154959477078375,-2.50479658944471,0.012252183346306,0.0365470421355941,"MOB2","Stable"
"AC104819.3",18.795492867491,-0.388245259716008,0.313964894088263,-1.23658812506236,0.21624003072452,0.34541960276455,"AC104819.3","Stable"
"AC092338.1",21.4887159465005,-0.388252363516024,0.319431405308748,-1.21544831554918,0.224195149930221,0.354607533568794,"AC092338.1","Stable"
"SELENOW",8580.07762347607,-0.388338384617489,0.17945830679618,-2.16394766868354,0.0304683659092406,0.0760117016399123,"SELENOW","Stable"
"PNPLA2",6540.65228335212,-0.388352769293789,0.229957435149423,-1.68880283884468,0.0912572196361131,0.179857520764624,"PNPLA2","Stable"
"GYG1",3377.07234277126,-0.388505851169586,0.183373589440963,-2.11865761233116,0.0341194130232317,0.0831199665727768,"GYG1","Stable"
"PEAR1",805.741640239044,-0.388511164821087,0.280619909989158,-1.38447469688126,0.166213150667149,0.284287638295787,"PEAR1","Stable"
"CLGN",166.209023378686,-0.388511280740195,0.507361144841235,-0.765748983126742,0.443825675245591,0.582878630397097,"CLGN","Stable"
"YIPF6",5213.70848214236,-0.388538584527612,0.150301882322188,-2.58505468144928,0.0097363554727133,0.0301562315893523,"YIPF6","Stable"
"MIR4256",3.62122729472045,-0.388607288116081,0.422988008745576,-0.918719396487254,0.358242361726593,0.500441435777613,"MIR4256","Stable"
"CDKN1A",11767.535008867,-0.38891323922439,0.293873529212448,-1.32340343911423,0.185701248721836,0.308826845202268,"CDKN1A","Stable"
"AC091849.1",14.6271557511909,-0.388957970858958,0.436270407056221,-0.891552497185157,0.372632841238894,0.51465137871977,"AC091849.1","Stable"
"PCF11",2963.92973552524,-0.389294901338598,0.136794475932538,-2.84583787967129,0.00442947396982223,0.0158188025119124,"PCF11","Stable"
"ACTR8",1250.47253220592,-0.389342273425335,0.138609391800297,-2.80891697430059,0.00497084641991087,0.0173592099615059,"ACTR8","Stable"
"TMF1",3633.46319902181,-0.389480162078514,0.181339896361689,-2.14779080551409,0.0317303777699413,0.0784588406027362,"TMF1","Stable"
"FBXW8",1561.01969033622,-0.38949881833028,0.13502067920906,-2.88473455038097,0.00391743820818575,0.0143286620913117,"FBXW8","Stable"
"KLHDC9",136.799161498102,-0.389573724466157,0.333140675080997,-1.1693970553774,0.242243695679681,0.375494286314147,"KLHDC9","Stable"
"CLASP2",3615.72568542279,-0.389653403274915,0.1415113886993,-2.75351268089734,0.00589594860601152,0.0199634751045653,"CLASP2","Stable"
"VDAC2P5",153.786598947777,-0.389673582625262,0.228793276309434,-1.70316885579383,0.0885364731970323,0.175644001247128,"VDAC2P5","Stable"
"GUSBP14",15.2735598079847,-0.389828467940938,0.28091848992697,-1.38769245143771,0.165230715592209,0.282793928516402,"GUSBP14","Stable"
"TCF25",5298.11589751328,-0.39003527883968,0.114169319364328,-3.41628802739052,0.000634810643766424,0.00315959799703991,"TCF25","Stable"
"FBXO38",2733.19832067509,-0.390158202384439,0.0985871741653617,-3.95749452895385,7.57400216789809e-05,0.000525057498395136,"FBXO38","Stable"
"UQCRB",6751.21177853795,-0.390318550692005,0.163072294025033,-2.39353075288245,0.0166870823611504,0.0467692025638793,"UQCRB","Stable"
"CBFA2T3",461.862427827766,-0.390331653222639,0.399128045738049,-0.977960976159558,0.328093625114525,0.469777113408968,"CBFA2T3","Stable"
"RNF208",740.664058225313,-0.390399336185245,0.330341880315743,-1.18180394145635,0.23728350353372,0.369923289602883,"RNF208","Stable"
"CHD2",8280.11319531771,-0.390653600703663,0.108163511190339,-3.61169489049055,0.000304202344643919,0.00170387123696511,"CHD2","Stable"
"RNU6-388P",3.16287121598922,-0.39073144076586,0.388584984775935,-1.00552377491159,0.314644707222883,0.45546933051056,"RNU6-388P","Stable"
"VGLL3",1078.79226701276,-0.391082249975147,0.438139047371955,-0.892598485163409,0.372072230694004,0.514100107330587,"VGLL3","Stable"
"ZNF875",2007.03381176674,-0.391189945648937,0.197329639529642,-1.98241858942926,0.047432410725349,0.107847950291927,"ZNF875","Stable"
"MED7",592.292188998894,-0.391228163798383,0.112558649826741,-3.47577164794168,0.000509385816205496,0.00262760235359684,"MED7","Stable"
"AL022328.1",56.3919567324825,-0.391230500514807,0.210151829594478,-1.8616564094148,0.0626515365976482,0.134336860531206,"AL022328.1","Stable"
"CRMP1",1308.84953885024,-0.391315934297419,0.400579469674898,-0.976874662635612,0.328631206951491,0.470436861006013,"CRMP1","Stable"
"ZNF350",454.068129070322,-0.39133321832629,0.339007633153929,-1.15434928318739,0.248356999015292,0.382539016531023,"ZNF350","Stable"
"ABR",11579.1258542826,-0.391588119544023,0.184960135857663,-2.11714874520514,0.0342472257910001,0.0833865481546535,"ABR","Stable"
"AC233300.1",24.4230222891023,-0.391863727384108,0.27947595577381,-1.4021375337965,0.160874180720444,0.277062785896173,"AC233300.1","Stable"
"PIGCP1",204.334847749669,-0.39208847334992,0.220292562617586,-1.7798534307786,0.0750999506930573,0.154632085515089,"PIGCP1","Stable"
"ZNF586",1005.98416683988,-0.392243308171442,0.185765242293929,-2.11149999498189,0.034729358347879,0.0843679725692584,"ZNF586","Stable"
"MTIF3",1692.00391435745,-0.392585557313617,0.157692619501536,-2.48956202614032,0.0127900598890632,0.0378194106509414,"MTIF3","Stable"
"RNU6-757P",3.80299190227722,-0.392646751063005,0.374958778412516,-1.0471731125362,0.295019743718343,0.434021403045143,"RNU6-757P","Stable"
"AP001542.3",100.329247444376,-0.39268520584691,0.295862151368053,-1.32725731909659,0.184423577277529,0.307124338073152,"AP001542.3","Stable"
"FCGRT",6264.47308385159,-0.392827332865238,0.29588090800675,-1.32765353300956,0.184292590818986,0.307013156095174,"FCGRT","Stable"
"UBR4",22355.2810286066,-0.393168056001233,0.141871772257952,-2.77129163711561,0.00558343939815507,0.0190906064005521,"UBR4","Stable"
"PPP6R2",4569.7438416578,-0.393255328838274,0.122613307064155,-3.20728098975841,0.00133996044998538,0.00593785111959812,"PPP6R2","Stable"
"ESRP2",6840.85222543592,-0.393365144896164,0.271875359561805,-1.44685838955825,0.147936589256686,0.259335742805566,"ESRP2","Stable"
"ZNF784",492.184410470358,-0.393544442158175,0.15109405436329,-2.60463221942498,0.00919729265802935,0.0287585803864131,"ZNF784","Stable"
"SNORD69",14.4905069547446,-0.39358544941281,0.266323604292689,-1.47784666123796,0.139448825727849,0.247857411223144,"SNORD69","Stable"
"GJC1",1199.93400469062,-0.393596420515498,0.337257170830513,-1.16705130256014,0.243189652123005,0.376544333897835,"GJC1","Stable"
"AC007114.1",109.321461212002,-0.393688094654337,0.281865377419322,-1.39672384830954,0.162496629799985,0.279379630196298,"AC007114.1","Stable"
"MLLT6",13344.8975482404,-0.393758696665642,0.187629268677299,-2.09859953855527,0.0358522170795798,0.0864421179695758,"MLLT6","Stable"
"AL022328.2",75.7345976566897,-0.393790892551539,0.185429151928407,-2.12367304955145,0.0336974924785556,0.0822910093614154,"AL022328.2","Stable"
"NBR1",10971.5533726844,-0.393927566922294,0.133383602543556,-2.95334328515874,0.00314352174441738,0.011928419051918,"NBR1","Stable"
"ZNF234",655.543402873941,-0.393932115577916,0.18526105173943,-2.12636229730566,0.0334731045363361,0.081842191711349,"ZNF234","Stable"
"SLAIN2",6628.60859085881,-0.393938740152816,0.169332698303281,-2.32641860727488,0.0199962299257704,0.054234056408032,"SLAIN2","Stable"
"AC024060.2",105.954454599564,-0.393944896167055,0.219463078443132,-1.79503950715398,0.0726474056490276,0.150642271492132,"AC024060.2","Stable"
"AC067817.2",30.0286140211842,-0.394049886964771,0.317841695664616,-1.23976775967295,0.215061306307444,0.344218766559586,"AC067817.2","Stable"
"AKAP1",8165.67589026664,-0.394162432825532,0.241083594255096,-1.63496165735965,0.102057085701236,0.195886547692745,"AKAP1","Stable"
"DCAF10",4105.74094895396,-0.394180623930109,0.145545638881291,-2.70829567247705,0.00676297416023658,0.0224214996689146,"DCAF10","Stable"
"PRSS16",1166.56004098415,-0.394285211946387,0.262625829212718,-1.50131924620038,0.133273009342526,0.239058625221684,"PRSS16","Stable"
"PPM1M",762.513155130265,-0.394387812262032,0.200298484937046,-1.96900047639396,0.0489530363758144,0.110548170476479,"PPM1M","Stable"
"ARIH2OS",57.3680116520817,-0.394517715564591,0.193586448409108,-2.03794076913304,0.0415558567409818,0.097102827536694,"ARIH2OS","Stable"
"SYAP1",5553.39535463703,-0.394551347147101,0.165531238852756,-2.38354615045239,0.0171467343477511,0.0478226956175119,"SYAP1","Stable"
"MEF2A",5622.46150842107,-0.394710653154877,0.18545603698047,-2.1283246400679,0.0333101765304676,0.0815977886329657,"MEF2A","Stable"
"PPIAP72",18.9459973532926,-0.394754297156775,0.298007781032394,-1.32464426193578,0.185289168055779,0.308254570093347,"PPIAP72","Stable"
"MPV17L",597.52133969835,-0.394773376208241,0.480953931838566,-0.82081328392331,0.411752630808598,0.552597738432429,"MPV17L","Stable"
"AL080243.1",39.4989298916885,-0.394861632997385,0.206356849561108,-1.91348934545764,0.055685436204769,0.122304958247101,"AL080243.1","Stable"
"SPTLC2",8275.12040197543,-0.394883688927073,0.190984509424563,-2.0676215579832,0.0386756232826234,0.0917193670056672,"SPTLC2","Stable"
"MIR765",4.08321616660288,-0.394886476084315,0.301187326645452,-1.31109924339268,0.189824236364012,0.313899489209362,"MIR765","Stable"
"AC090181.3",77.0239520467531,-0.394912454362731,0.424249984457686,-0.930848482805585,0.351931946440304,0.493755268140128,"AC090181.3","Stable"
"CBR3-AS1",394.753842460793,-0.395063389317537,0.263726025687342,-1.49800683602574,0.134131474378606,0.240289642359698,"CBR3-AS1","Stable"
"WNT5B",638.660337819765,-0.395201366489019,0.36033743026821,-1.09675357954032,0.272749127537371,0.409756100677624,"WNT5B","Stable"
"PRDM2",4518.21334601961,-0.39543485199469,0.153681360711163,-2.57308270934621,0.0100797116304593,0.0310428043959949,"PRDM2","Stable"
"PIM1",5960.61730376303,-0.395590520170233,0.317155324584491,-1.24730846215021,0.212284415826453,0.341000874085665,"PIM1","Stable"
"AC126474.2",505.031224003959,-0.395733167999682,0.136985937819634,-2.88885979319084,0.00386641426218875,0.0141715567388638,"AC126474.2","Stable"
"CHMP3",7062.51232076815,-0.395996184749799,0.117895322686191,-3.35887951894279,0.000782591788683796,0.00377399793468937,"CHMP3","Stable"
"VAV3",2544.84046937397,-0.396042996987493,0.430475459274887,-0.920012949529357,0.357565992199796,0.499650483747108,"VAV3","Stable"
"AL354710.1",13.4939871360089,-0.396197071532412,0.215558945628315,-1.83799874497237,0.0660625902441561,0.140007853069715,"AL354710.1","Stable"
"DOCK9",8574.61160571261,-0.396270253680218,0.227290391762397,-1.74345360843264,0.0812544111066512,0.164184158845323,"DOCK9","Stable"
"SIDT1",658.313886582689,-0.396455256793514,0.42513439832887,-0.932540999627204,0.351057008437546,0.49290294561384,"SIDT1","Stable"
"AC087301.1",9.3960104041698,-0.396591184940414,0.290219920770613,-1.36651951350326,0.171775960391146,0.291903285258165,"AC087301.1","Stable"
"SP5",434.561603499422,-0.396611567261908,0.694492294029046,-0.571081307412347,0.567944528934259,0.690629936675959,"SP5","Stable"
"PMVK",2362.50770302544,-0.396811140632957,0.198977160220911,-1.99425471844309,0.0461242250491108,0.105507081838972,"PMVK","Stable"
"RPS26P15",26.1744879891002,-0.39692112027311,0.300343500576747,-1.3215572153581,0.186315638328108,0.309526902341247,"RPS26P15","Stable"
"AC016747.3",58.7317752338836,-0.397079620019774,0.244115324165748,-1.62660669245888,0.103820657039341,0.198358040288764,"AC016747.3","Stable"
"CDR2",1978.56109175333,-0.39717561285269,0.218548464463188,-1.81733426417915,0.069165946483477,0.145321170030446,"CDR2","Stable"
"RPL10P15",60.2475767978015,-0.397390943041313,0.249676398482107,-1.5916239799085,0.111469218664114,0.20921524570705,"RPL10P15","Stable"
"RNA5SP474",7.39628907024299,-0.397625023670774,0.312497574484313,-1.27240995174743,0.203227500015496,0.330385065352684,"RNA5SP474","Stable"
"CXADR",7369.16110986794,-0.397647221757072,0.244290370346963,-1.62776461958896,0.103574805245926,0.198045332712014,"CXADR","Stable"
"AC027290.2",1168.22377299281,-0.398230573575155,0.264126910854646,-1.5077243446591,0.131625092124838,0.236993094613815,"AC027290.2","Stable"
"AC245884.10",12.2932726809506,-0.398231245617623,0.331322725168397,-1.20194365000234,0.229385361090963,0.360575891390348,"AC245884.10","Stable"
"ZNF606",596.958520347462,-0.3984143772219,0.347447746064317,-1.14668862220263,0.251510334507635,0.386097519769633,"ZNF606","Stable"
"PARM1",3189.67184799631,-0.398514707965281,0.473398027493789,-0.841817423860114,0.399890157450301,0.541282342495214,"PARM1","Stable"
"MGAT5",8208.47086594827,-0.398622492852643,0.232384758757079,-1.71535558091113,0.086280054008447,0.171972395058366,"MGAT5","Stable"
"AL136368.1",12.3700533921345,-0.398961588355822,0.260215473102563,-1.53319702167969,0.12522731788547,0.22826241053448,"AL136368.1","Stable"
"LMAN1",12904.1971864319,-0.399047520142197,0.180599811006544,-2.20956776155063,0.0271351747843845,0.0690928197808145,"LMAN1","Stable"
"NDUFA4",9667.02463657645,-0.399108970170017,0.151401402244829,-2.63609824118156,0.00838654469458128,0.0267161885599813,"NDUFA4","Stable"
"DDHD2",3171.23482265474,-0.399300087161658,0.18526187767957,-2.15532786433424,0.0311361868036999,0.0772528310985671,"DDHD2","Stable"
"EPM2AIP1",2930.88250931403,-0.399334592433265,0.179183576666559,-2.22863389526141,0.0258382738776683,0.0663681105321618,"EPM2AIP1","Stable"
"ATXN1L",5022.58463655364,-0.399489934283462,0.131780087875542,-3.03148936021923,0.00243350496723227,0.00967261611017199,"ATXN1L","Stable"
"RPL21P134",14.3410572483322,-0.399598953840485,0.274739394779287,-1.45446543682425,0.145817309260547,0.256512908426727,"RPL21P134","Stable"
"UBE2G2",4210.4958669416,-0.399954781685119,0.134508274777802,-2.97345856487874,0.002944641609648,0.0113013937131868,"UBE2G2","Stable"
"SNORA7B",13.7142254585653,-0.400259518142403,0.243540501553471,-1.64350289002966,0.100278927891358,0.193373757419751,"SNORA7B","Stable"
"AL138752.1",24.5478580073173,-0.40028873986037,0.193239223787348,-2.07146733471085,0.0383151440189198,0.0910310820837145,"AL138752.1","Stable"
"RNA5SP219",13.7194444656253,-0.40043148100402,0.278196238065366,-1.43938496001492,0.150041483205571,0.262315947606772,"RNA5SP219","Stable"
"FAM122A",1977.67879380683,-0.400436019575208,0.148810678600999,-2.69090916955553,0.00712575928540716,0.0233898181573832,"FAM122A","Stable"
"RPL35AP17",8.18485134510613,-0.400500956733844,0.370172707625066,-1.08192999776606,0.279283634286757,0.417292348314145,"RPL35AP17","Stable"
"PHC2",7910.41515500557,-0.400515547982128,0.153636160279521,-2.6069093841804,0.00913635352283269,0.0286362094122196,"PHC2","Stable"
"XIAP-AS1",18.307588554166,-0.400776545856074,0.355155294848197,-1.12845437381801,0.259128075512445,0.394829820356272,"XIAP-AS1","Stable"
"SRBD1",1253.69053624392,-0.400850651799649,0.152114482068272,-2.63519059033274,0.00840900518726793,0.0267736349784863,"SRBD1","Stable"
"MIR4730",5.07310731101876,-0.400862138928731,0.314898705692662,-1.27298757245439,0.203022451825765,0.330216363728082,"MIR4730","Stable"
"TBX2-AS1",49.2475160149115,-0.40098062264366,0.338996044702336,-1.18284749604011,0.236869593083627,0.369500271515319,"TBX2-AS1","Stable"
"MDM4",4509.60893464051,-0.401075842575481,0.158066991125051,-2.53737886525707,0.0111686012363286,0.0338039312027818,"MDM4","Stable"
"ATP5MG",1964.39184121503,-0.401312326314596,0.183776877411163,-2.1836932478548,0.0289847962707799,0.0729424571985697,"ATP5MG","Stable"
"WWP1",5547.17333035262,-0.40142613957236,0.149912664641835,-2.67773333581543,0.00741222042651206,0.0241163025426438,"WWP1","Stable"
"OVOL2",823.05674810561,-0.40142741569079,0.300673195701012,-1.33509545057674,0.181845108271725,0.304240864930659,"OVOL2","Stable"
"PEX11G",162.448549218337,-0.401496854605086,0.195536497918981,-2.05330901840864,0.0400426167691919,0.0943323144301622,"PEX11G","Stable"
"AC243919.1",3645.93896426898,-0.401958613811316,0.250732041074282,-1.60314019735608,0.108903705024939,0.205462876098424,"AC243919.1","Stable"
"KCTD18",1269.25732912164,-0.402032876583657,0.130338992945927,-3.08451728448175,0.00203882762841233,0.00834764406108249,"KCTD18","Stable"
"IFT27",918.417712259818,-0.402062726989917,0.20419825078856,-1.96898222897237,0.0489551318271432,0.110548170476479,"IFT27","Stable"
"RNU7-193P",2.52846063776021,-0.402247208076951,0.43977532483307,-0.914665251465931,0.360367391789185,0.502344612580699,"RNU7-193P","Stable"
"PWWP2B",1624.50833237689,-0.402308246257923,0.192814707641611,-2.08650186066565,0.0369331868351813,0.0884426974081124,"PWWP2B","Stable"
"MIR6730",4.71371980050795,-0.402376969381241,0.406729155270208,-0.989299547788563,0.322516605251572,0.463857321426512,"MIR6730","Stable"
"AKAP10",2152.2922068284,-0.402455619255471,0.118288541051481,-3.40232127032759,0.00066816042411293,0.00329843984061409,"AKAP10","Stable"
"DNAJC3",6884.34856313029,-0.40257473414517,0.176449786505804,-2.28152576501944,0.0225173538723265,0.0596016682158953,"DNAJC3","Stable"
"RN7SL521P",10.137025084776,-0.402934405286553,0.282497802676853,-1.42632757305892,0.153773809131296,0.267142051638415,"RN7SL521P","Stable"
"MBIP",1575.45721548166,-0.403190889318423,0.206122684285457,-1.95607237852602,0.0504566284517964,0.113234061525543,"MBIP","Stable"
